etablissement_id,site_web,adresse,nb_etudiants,url_logo,url_image
0840015K,http://www.citescolairefabrecarpentras.fr/,387 avenue du Mont Ventoux BP 272 84208 Carpentras,1043,,
0840015K,http://www.citescolairefabrecarpentras.fr/,387 avenue du Mont Ventoux BP 272 84208 Carpentras,1052,,
0840016L,https://www.site.ac-aix-marseille.fr/lyc-hugo-carpentras/spip/,139 avenue Victor Hugo BP 273 84208 Carpentras,1364,,http://commons.wikimedia.org/wiki/Special:FilePath/Carpentras%20-%20Lyc%C3%A9e%20Victor%20Hugo%201.JPG
0840016L,https://www.site.ac-aix-marseille.fr/lyc-hugo-carpentras/spip/,139 avenue Victor Hugo BP 273 84208 Carpentras,1371,,http://commons.wikimedia.org/wiki/Special:FilePath/Carpentras%20-%20Lyc%C3%A9e%20Victor%20Hugo%201.JPG
0840110N,https://www.lycee-petrarque.fr/,"3592 route de Marseille Campus Agroparc, BP 1208 84911 Avignon",,,
0850027T,http://rosa-parks.paysdelaloire.e-lyco.fr/,29 boulevard Guitton 85000 La Roche-sur-Yon,973,,
0850027T,http://rosa-parks.paysdelaloire.e-lyco.fr/,29 boulevard Guitton 85000 La Roche-sur-Yon,1003,,
0850032Y,http://savary-mauleon.e-lyco.fr,78 avenue de Bretagne BP 90392 85108 Les Sables-d'Olonne,826,,
0850032Y,http://savary-mauleon.e-lyco.fr,78 avenue de Bretagne BP 90392 85108 Les Sables-d'Olonne,839,,
0850086G,http://www.saint-gab.com,32 rue du Calvaire 85290 Saint-Laurent-sur-Sèvre,576,,
0850086G,http://www.saint-gab.com,32 rue du Calvaire 85290 Saint-Laurent-sur-Sèvre,598,,
0850130E,http://www.lycee-ndduroc.com,Rue Charlemagne CS 80023 85035 La Roche-sur-Yon,1572,,
0850130E,http://www.lycee-ndduroc.com,Rue Charlemagne CS 80023 85035 La Roche-sur-Yon,1583,,
0850142T,http://www.lycee-ndchallans.com,2 rue de Bois Fossé CS 70419 85304 Challans,1327,,
0850142T,http://www.lycee-ndchallans.com,2 rue de Bois Fossé CS 70419 85304 Challans,1341,,
0850152D,http://www.lycee-lucon-petre.educagri.fr/,Route de la Rochelle 85400 Sainte-Gemme-la-Plaine,,,
0850152D,https://lyceepetre.fr/,Route de la Rochelle 85400 Sainte-Gemme-la-Plaine,,,
0850609A,http://www.etablieres.fr,Route de Nantes BP 609 85015 La Roche-sur-Yon,,,
0851401L,http://de-lattre.e-lyco.fr,165 rue Hubert Cailler BP 821 85021 La Roche-sur-Yon,737,,
0851401L,http://de-lattre.e-lyco.fr,165 rue Hubert Cailler BP 821 85021 La Roche-sur-Yon,867,,
0860034V,https://lycee-victorhugo-poitiers.fr,10 rue Victor Hugo 86034 Poitiers,1076,,
0860034V,https://lycee-victorhugo-poitiers.fr,10 rue Victor Hugo 86034 Poitiers,1150,,
0860774Z,http://www.stjacquesdecompostelle.com,2 avenue de la Révolution 86036 Poitiers,892,,
0860774Z,http://www.stjacquesdecompostelle.com,2 avenue de la Révolution 86036 Poitiers,928,,
0861228T,http://lycee-boisdamour.fr/,9 rue de la Garenne 86034 Poitiers,995,,
0861228T,http://lycee-boisdamour.fr/,9 rue de la Garenne 86034 Poitiers,1028,,
0870019Y,http://www.lyc-valadon.ac-limoges.fr,39 rue François Perrin 87032 Limoges,1014,,
0870019Y,http://www.lyc-valadon.ac-limoges.fr,39 rue François Perrin 87032 Limoges,1023,,
0870056N,http://www.lyc-turgot.ac-limoges.fr,7 avenue Saint Eloi 87000 Limoges,730,,
0870056N,http://www.lyc-turgot.ac-limoges.fr,7 avenue Saint Eloi 87000 Limoges,743,,
0870118F,http://web.lyc-dautry.ac-limoges.fr,14 rue du Puy Imbert 87036 Limoges,754,,
0870118F,http://web.lyc-dautry.ac-limoges.fr,14 rue du Puy Imbert 87036 Limoges,850,,
0210019G,https://lyc-lecastel-dijon.eclat-bfc.fr/,22 rue Daubenton 21000 Dijon,1377,,
0210019G,https://lyc-lecastel-dijon.eclat-bfc.fr/,22 rue Daubenton 21000 Dijon,1458,,
0210047M,http://lyc21-annajudic.ac-dijon.fr,37 rue de la Liberté 21140 Semur-en-Auxois,651,,
0210047M,http://lyc21-annajudic.ac-dijon.fr,37 rue de la Liberté 21140 Semur-en-Auxois,663,,
9710062R,http://www.laperseverance.fr,Boissard BP 493 97142 Les Abymes,165,,
9710062R,http://www.laperseverance.fr,Boissard BP 493 97142 Les Abymes,175,,
0311514C,https://www.tse-fr.eu/,Manufacture des Tabacs - Bâtiment F - 21 Allée de Brienne,,http://commons.wikimedia.org/wiki/Special:FilePath/TSE%20Logo%202019.png,http://commons.wikimedia.org/wiki/Special:FilePath/%2831%29%20-%20Toulouse%20School%20of%20Economics.jpg
0753873C,http://www.fenelonsaintemarie.org,47 rue de Naples 75008 Paris,787,,
0753873C,http://www.fenelonsaintemarie.org,47 rue de Naples 75008 Paris,793,,
0782562L,https://lyc-hoche-versailles.ac-versailles.fr/,73 avenue de Saint-Cloud BP 202 78000 Versailles,1151,,http://commons.wikimedia.org/wiki/Special:FilePath/Lycee%20Hoche%20%28arriere%20cour%29%2073%20avenue%20de%20Saint-Cloud%20Versailles.JPG
0782562L,https://lyc-hoche-versailles.ac-versailles.fr/,73 avenue de Saint-Cloud BP 202 78000 Versailles,1170,,http://commons.wikimedia.org/wiki/Special:FilePath/Lycee%20Hoche%20%28arriere%20cour%29%2073%20avenue%20de%20Saint-Cloud%20Versailles.JPG
0211135V,http://www.lycee-quetigny.fr,21 boulevard Olivier de Serres BP 42 21801 Quetigny,,,
0260006R,https://francois-jean-armorin.ent.auvergnerhonealpes.fr,6 avenue Charles Armorin BP 525 26402 Crest,456,,
0260006R,https://francois-jean-armorin.ent.auvergnerhonealpes.fr,6 avenue Charles Armorin BP 525 26402 Crest,470,,
0753431X,https://www.sciencespo.fr/,,5252,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,5561,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,6561,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,6876,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,7592,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,8307,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,8597,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,8792,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,9062,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,9427,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,9746,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,10098,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,10308,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,10445,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,10712,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,10843,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
0753431X,https://www.sciencespo.fr/,,11196,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Sciences%20Po.svg,http://commons.wikimedia.org/wiki/Special:FilePath/IEP%20de%20Paris%2C%2027%20rue%20Saint-Guillaume%2C%20Paris%207e.jpg
9710709U,https://gertyarchimede.lyc.ac-guadeloupe.fr/,Quartier Richeval BP 146 97111 Morne-à-l'Eau,408,,
9710709U,https://gertyarchimede.lyc.ac-guadeloupe.fr/,Quartier Richeval BP 146 97111 Morne-à-l'Eau,409,,
0220057T,http://www.lycee-renan.fr,2 et 4 boulevard Hérault BP 2150 22021 Saint-Brieuc,760,,
0220057T,http://www.lycee-renan.fr,2 et 4 boulevard Hérault BP 2150 22021 Saint-Brieuc,819,,
0890070T,http://www.saint-joseph-auxerre.fr,1 boulevard de la Marne 89015 Auxerre,542,,
0890070T,http://www.saint-joseph-auxerre.fr,1 boulevard de la Marne 89015 Auxerre,549,,
0130062X,http://www.lyc-mistral-marseille.ac-aix-marseille.fr,46 boulevard Sainte Anne 13417 Marseille,413,,
0130062X,http://www.lyc-mistral-marseille.ac-aix-marseille.fr,46 boulevard Sainte Anne 13417 Marseille,443,,
0130006L,http://www.lyc-gambetta.ac-aix-marseille.fr,100 bis cours Gambetta 13100 Aix-en-Provence,373,,
0130006L,http://www.lyc-gambetta.ac-aix-marseille.fr,100 bis cours Gambetta 13100 Aix-en-Provence,388,,
0592973L,https://www.stfrancois.pro/,59 avenue de la Fosse aux Chênes BP 542 59060 Roubaix,380,,
0592973L,https://www.stfrancois.pro/,59 avenue de la Fosse aux Chênes BP 542 59060 Roubaix,413,,
0220060W,https://www.lycee-freyssinet.fr,32 rue Mansart BP 2359 22023 Saint-Brieuc,765,,
0220060W,https://www.lycee-freyssinet.fr,32 rue Mansart BP 2359 22023 Saint-Brieuc,780,,
0220097L,https://www.notredameguingamp.fr/,21 rue des Capucins BP 30541 22205 Guingamp,610,,
0220097L,https://www.notredameguingamp.fr/,21 rue des Capucins BP 30541 22205 Guingamp,620,,
0220102S,http://www.saintjosephlannion.fr,4 rue de la Bienfaisance BP 40434 22304 Lannion,595,,
0220102S,http://www.saintjosephlannion.fr,4 rue de la Bienfaisance BP 40434 22304 Lannion,608,,
0941952L,http://www.lycee-arago.fr/,36 avenue de l'Europe 94190 Villeneuve-Saint-Georges,1059,,
0941952L,http://www.lycee-arago.fr/,36 avenue de l'Europe 94190 Villeneuve-Saint-Georges,1107,,
0410693F,https://laprovidence-blois.fr,23 rue des Saintes-Maries 41002 Blois,625,,
0410693F,https://laprovidence-blois.fr,23 rue des Saintes-Maries 41002 Blois,657,,
0230018V,https://lmb-felletin.fr/,Route d'Aubusson 23500 Felletin,189,,
0230030H,http://www.ahun.educagri.fr,Le Chaussadis 23150 Ahun,,,
0240026Y,http://www.claveille.org,80 rue Victor Hugo BP 1085 24001 Périgueux,771,,
0240026Y,http://www.claveille.org,80 rue Victor Hugo BP 1085 24001 Périgueux,780,,
0240092V,https://www.ecoles.dordogne.cci.fr,12 avenue Henry Deluc 24750 Boulazac Isle Manoire,161,,
0240092V,https://www.ecoles.dordogne.cci.fr,12 avenue Henry Deluc 24750 Boulazac Isle Manoire,166,,
0772294A,https://www.lyceebrontelognes.websco.fr,10 bis mail le Corbusier 77185 Lognes,943,,
0772294A,https://www.lyceebrontelognes.websco.fr,10 bis mail le Corbusier 77185 Lognes,984,,
0020078Z,https://julie-daubie-laon.ac-amiens.fr/,3 place Robert Aumont 02011 Laon,591,,
0020078Z,https://julie-daubie-laon.ac-amiens.fr/,3 place Robert Aumont 02011 Laon,596,,
0754493B,https://www.isit-paris.fr/,,,http://commons.wikimedia.org/wiki/Special:FilePath/Isit-logo%20vecto%20161109.jpg,
0490072M,https://www.groupe-esa.com,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ESA.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/ESA%20Angers%202009.JPG
0251477V,http://lycee-francoisxavier.fr/,5 et 7 rue du Chapitre 25000 Besançon,,,
0251711Z,http://lyc-cnledoux-besancon.eclat-bfc.fr,14 rue Alain Savary BP 1327 25006 Besançon,809,,
0251711Z,http://lyc-cnledoux-besancon.eclat-bfc.fr,14 rue Alain Savary BP 1327 25006 Besançon,841,,
0250001R,http://lyc-nmandela-audincourt.eclat-bfc.fr,6 rue René Girardot BP 74159 25404 Audincourt,604,,
0250001R,http://lyc-nmandela-audincourt.eclat-bfc.fr,6 rue René Girardot BP 74159 25404 Audincourt,613,,
0260019E,https://gustave-jaume.ent.auvergnerhonealpes.fr/,Avenue Henri Becquerel BP 143 26702 Pierrelatte,1092,,
0260019E,https://gustave-jaume.ent.auvergnerhonealpes.fr/,Avenue Henri Becquerel BP 143 26702 Pierrelatte,1141,,
0650028C,http://sixte-vignon.mon-ent-occitanie.fr,12 rue du Taillade 65801 Aureilhan,291,,
0650028C,http://sixte-vignon.mon-ent-occitanie.fr,12 rue du Taillade 65801 Aureilhan,297,,
0875023M,http://www.lycee-maryse-bastie.fr,29 rue Louis Armstrong 87065 Limoges,381,,
0875023M,http://www.lycee-maryse-bastie.fr,29 rue Louis Armstrong 87065 Limoges,395,,
0750787Y,http://lyc-corvisart-tolbiac.ac-paris.fr,61 rue Corvisart 75013 Paris,345,,
0750787Y,http://lyc-corvisart-tolbiac.ac-paris.fr,61 rue Corvisart 75013 Paris,369,,
0750787Y,http://lyc-corvisart-tolbiac.ac-paris.fr,63 rue du Moulinet 75013 Paris,345,,
0572075W,https://lyc-mace.monbureaunumerique.fr,58 avenue Jean Mermoz 57290 Fameck,336,,
0572075W,https://lyc-mace.monbureaunumerique.fr,58 avenue Jean Mermoz 57290 Fameck,401,,
0130151U,http://www.lyc-mongrand-port-de-bouc.ac-aix-marseille.fr,10 boulevard Cristofol 13110 Port-de-Bouc,403,,
0130151U,http://www.lyc-mongrand-port-de-bouc.ac-aix-marseille.fr,10 boulevard Cristofol 13110 Port-de-Bouc,410,,
0261067U,https://www.lycee-mandailles.com/,18 rue du Stade 26330 Châteauneuf-de-Galaure,,,
0022042J,https://jean-bouin-saint-quentin.ac-amiens.fr/,Rue Gaston Bachelard 02100 Saint-Quentin,395,,
0022042J,https://jean-bouin-saint-quentin.ac-amiens.fr/,Rue Gaston Bachelard 02100 Saint-Quentin,428,,
0270044B,http://dumezil-lyc.spip.ac-rouen.fr/,Route d'Ivry BP 909 27207 Vernon,1471,,
0270044B,http://lycees.ac-rouen.fr/dumezil/,Route d'Ivry BP 909 27207 Vernon,1471,,
0270044B,http://dumezil-lyc.spip.ac-rouen.fr/,Route d'Ivry BP 909 27207 Vernon,1495,,
0270044B,http://lycees.ac-rouen.fr/dumezil/,Route d'Ivry BP 909 27207 Vernon,1495,,
0271016H,http://www.educagri27.fr,Route de Chambray Gouville 27240 Mesnils-sur-Iton,,,
0271580W,https://malraux.lycee.ac-normandie.fr/,59 avenue François Mitterrand 27600 Gaillon,550,,
0271580W,https://malraux.lycee.ac-normandie.fr/,59 avenue François Mitterrand 27600 Gaillon,559,,
0271634E,http://decretot-lyc.spip.ac-rouen.fr/,7 rue de la Gare BP 605 27406 Louviers,446,,
0271634E,http://decretot-lyc.spip.ac-rouen.fr/,7 rue de la Gare BP 605 27406 Louviers,452,,
0281077U,https://www.lycee-silvia-monfort.fr,6 rue de l'Orme de Sours BP 9 28600 Luisant,1105,,
0281077U,https://www.lycee-silvia-monfort.fr,6 rue de l'Orme de Sours BP 9 28600 Luisant,1139,,
0290013G,http://www.lycee-jules-lesven.org,34 rue Jules Lesven BP 72507 29225 Brest,625,,
0290013G,http://www.lycee-jules-lesven.org,34 rue Jules Lesven BP 72507 29225 Brest,660,,
0290018M,https://www.brehoulou.eu,3 chemin de Kernoac'h 29170 Fouesnant,,,
0922653J,http://www.st-nicolas.org,19 rue Victor Hugo 92130 Issy-les-Moulineaux,538,,
0922653J,http://www.st-nicolas.org,19 rue Victor Hugo 92130 Issy-les-Moulineaux,557,,
0290063L,https://lycee-naval.ac-rennes.fr,"Avenue de l'Ecole Navale BCRM Brest - CIN Brest, CC 300 29240 Brest",,,http://commons.wikimedia.org/wiki/Special:FilePath/KNpanoramique.JPG
0290063L,https://lycee-naval.ac-rennes.fr/,"Avenue de l'Ecole Navale BCRM Brest - CIN Brest, CC 300 29240 Brest",,,http://commons.wikimedia.org/wiki/Special:FilePath/KNpanoramique.JPG
0290069T,https://lyceebrizeuxquimper.bzh/,6 rue Bourg les Bourgs BP 60308 29191 Quimper,653,,
0290069T,https://lyceebrizeuxquimper.bzh/,6 rue Bourg les Bourgs BP 60308 29191 Quimper,682,,
0290071V,http://www.lycee-thepot.org,28 avenue Yves Thépot BP 61439 29104 Quimper,631,,
0290071V,http://www.lycee-thepot.org,28 avenue Yves Thépot BP 61439 29104 Quimper,657,,
0290335G,https://www.lacroixrouge-brest.fr,2 rue Mirabeau CS 62925 29229 Brest,2173,,
0290335G,https://www.lacroixrouge-brest.fr,2 rue Mirabeau CS 62925 29229 Brest,2183,,
0710087J,http://lyc71-astier.ac-dijon.fr,10 rue de Bourgogne BP 159 71604 Paray-le-Monial,160,,
0710087J,http://lyc71-astier.ac-dijon.fr,10 rue de Bourgogne BP 159 71604 Paray-le-Monial,168,,
9720725F,http://site.ac-martinique.fr/LPOZobel/,Quartier Thoraille BP 38 97215 Rivière-Salée,744,,
9720725F,http://site.ac-martinique.fr/LPOZobel/,Quartier Thoraille BP 38 97215 Rivière-Salée,873,,
0290352A,http://www.univ-brest.fr/iutquimp/,,,,
0291208F,http://www.lenivot.net,Le Nivot 29590 Lopérec,,,
0951820M,http://www.ebi-edu.com/,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20EBI%202022.jpg,
0573435Z,http://iut-thionville-yutz.univ-lorraine.fr/,,,,
0762378X,https://www.esigelec.fr,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ESIGELEC.jpg,
0290168A,http://www.saint-gabriel.fr,Rue Jean Lautredou BP 85137 29125 Pont-l'Abbé,470,,
0290168A,http://www.saint-gabriel.fr,Rue Jean Lautredou BP 85137 29125 Pont-l'Abbé,496,,
0590350K,http://www.groupe-edhec.fr,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Edhec%20Business%20School%20panorama.jpg
0170027M,https://www.lycee-valin.fr/RJVALIN/,Rue Henri Barbusse BP 544 17023 La Rochelle,1378,,
0170027M,https://www.lycee-valin.fr/RJVALIN/,Rue Henri Barbusse BP 544 17023 La Rochelle,1442,,
0134009M,https://www.univ-amu.fr/,,66378,http://commons.wikimedia.org/wiki/Special:FilePath/Aix%20Marseille%20Universit%C3%A9%20logo%202024.png,
0134009M,https://www.univ-amu.fr/en,,66378,http://commons.wikimedia.org/wiki/Special:FilePath/Aix%20Marseille%20Universit%C3%A9%20logo%202024.png,
0650139Y,https://www.formagri-65-vic.fr,11 bis promenade des Acacias 65500 Vic-en-Bigorre,,,
0912341A,https://www.centralesupelec.fr/,,3842,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,3949,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,4057,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,4064,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,4887,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,4950,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,4973,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,5023,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,5040,http://commons.wikimedia.org/wiki/Special:FilePath/Ecole%20Centrale%20Supelec%20logo.svg,
0912341A,https://www.centralesupelec.fr/,,3842,,
0912341A,https://www.centralesupelec.fr/,,3949,,
0912341A,https://www.centralesupelec.fr/,,4057,,
0912341A,https://www.centralesupelec.fr/,,4064,,
0912341A,https://www.centralesupelec.fr/,,4887,,
0912341A,https://www.centralesupelec.fr/,,4950,,
0912341A,https://www.centralesupelec.fr/,,4973,,
0912341A,https://www.centralesupelec.fr/,,5023,,
0912341A,https://www.centralesupelec.fr/,,5040,,
0350005R,http://www.lyceehotelierdinard.fr,33 rue des Ecoles BP 80304 35803 Dinard,482,,
0350005R,http://www.lyceehotelierdinard.fr,33 rue des Ecoles BP 80304 35803 Dinard,524,,
0770943G,http://www.lycee-benjamin-franklin.com/,Rue de la Forêt 77012 La Rochette,554,,
0770943G,http://www.lycee-benjamin-franklin.com/,Rue de la Forêt 77012 La Rochette,600,,
9740054R,http://lycee-lgeoffroy.ac-reunion.fr,"15 rue Christol de Sigoyer Cité scolaire du Butor, BP 50002 97491 Saint-Denis",804,,
9740054R,http://lycee-lgeoffroy.ac-reunion.fr,"15 rue Christol de Sigoyer Cité scolaire du Butor, BP 50002 97491 Saint-Denis",811,,
0171427J,https://www.excelia-group.fr,,5000,,
9760229V,,BP 196 97615 Pamandzi,1918,,
9760229V,,BP 196 97615 Pamandzi,1936,,
0300027S,https://ernest-hemingway.mon-ent-occitanie.fr/,98 avenue Jean Jaurès BP 7034 30910 Nîmes,926,,
0300027S,https://ernest-hemingway.mon-ent-occitanie.fr/,98 avenue Jean Jaurès BP 7034 30910 Nîmes,954,,
0750783U,http://www.lpcm12.fr,35 avenue Ledru Rollin 75012 Paris,317,,
0750783U,http://www.lpcm12.fr,35 avenue Ledru Rollin 75012 Paris,357,,
0631669X,http://www.lyceedechamalieres.fr/,Voie Romaine 63400 Chamalières,918,,
0631669X,http://www.lyceedechamalieres.fr/,Voie Romaine 63400 Chamalières,922,,
0440100V,https://www.ec-nantes.fr/english-version,,1243,,
0440100V,https://www.ec-nantes.fr/english-version,,1285,,
0440100V,https://www.ec-nantes.fr/english-version,,1391,,
0440100V,https://www.ec-nantes.fr/english-version,,1681,,
0440100V,https://www.ec-nantes.fr/english-version,,1848,,
0440100V,https://www.ec-nantes.fr/english-version,,1918,,
0440100V,https://www.ec-nantes.fr/english-version,,1971,,
0440100V,https://www.ec-nantes.fr/english-version,,2083,,
0440100V,https://www.ec-nantes.fr/english-version,,2130,,
0440100V,https://www.ec-nantes.fr/english-version,,2173,,
0440100V,https://www.ec-nantes.fr/english-version,,2217,,
0440100V,https://www.ec-nantes.fr/english-version,,2287,,
0440100V,https://www.ec-nantes.fr/english-version,,2301,,
0440100V,https://www.ec-nantes.fr/english-version,,2320,,
0440100V,https://www.ec-nantes.fr/english-version,,2332,,
0440100V,https://www.ec-nantes.fr/english-version,,2345,,
0440100V,https://www.ec-nantes.fr/english-version,,2381,,
0440100V,https://www.ec-nantes.fr/english-version,,2403,,
0271049U,http://www.groupe-saint-ouen.fr,67 route de Honfleur Saint-Germain-Village 27500 Pont-Audemer,165,,
0271049U,http://www.groupe-saint-ouen.fr,67 route de Honfleur Saint-Germain-Village 27500 Pont-Audemer,169,,
0350807M,http://www.lyceehotelier-nd.org,12 rue de la Chapelle Saint-Méen 35290 Saint-Méen-le-Grand,144,,
0350807M,http://www.lyceehotelier-nd.org,12 rue de la Chapelle Saint-Méen 35290 Saint-Méen-le-Grand,146,,
0300125Y,http://www.lyceedelasalle.com/lycee,17 place Henri Barbusse BP 50319 30106 Alès,964,,
0300125Y,http://www.lyceedelasalle.com/lycee,17 place Henri Barbusse BP 50319 30106 Alès,990,,
0400019D,http://webetab.ac-bordeaux.fr/lycee-esteve/,Rue Frédéric Estève 40010 Mont-de-Marsan,351,,
0400019D,http://webetab.ac-bordeaux.fr/lycee-esteve/,Rue Frédéric Estève 40010 Mont-de-Marsan,352,,
0763237F,https://georgesbaptiste.fr/,41 route de Duclair BP 119 76380 Canteleu,431,,
0763237F,https://georgesbaptiste.fr/,41 route de Duclair BP 119 76380 Canteleu,435,,
0300139N,http://www.epl.nimes.educagri.fr,Domaine de Donadille 30230 Rodilhan,,,
0730774V,https://www.steanne-sav.fr/,260 rue de Leya 73290 La Motte-Servolex,366,,
0730774V,https://www.steanne-sav.fr/,260 rue de Leya 73290 La Motte-Servolex,368,,
9840391C,http://www.isepp.pf/,,,,
0301552Z,https://philippe-lamour-nimes.mon-ent-occitanie.fr/,36 rue de l'Occitanie BP 14038 30001 Nîmes,1219,,
0301552Z,https://philippe-lamour-nimes.mon-ent-occitanie.fr/,36 rue de l'Occitanie BP 14038 30001 Nîmes,1234,,
0693330V,https://aragon-picasso.ent.auvergnerhonealpes.fr/,12 chemin de la Côte à Cailloux 69700 Givors,1390,,
0693330V,https://aragon-picasso.ent.auvergnerhonealpes.fr/,12 chemin de la Côte à Cailloux 69700 Givors,1458,,
0310017A,https://paul-mathou.mon-ent-occitanie.fr,Avenue de Luchon 31210 Gourdan-Polignan,625,,
0310017A,https://paul-mathou.mon-ent-occitanie.fr,Avenue de Luchon 31210 Gourdan-Polignan,670,,
0310032S,https://bagatelle.mon-ent-occitanie.fr,114 av François Mitterrand BP 80179 31806 Saint-Gaudens,680,,
0310032S,https://bagatelle.mon-ent-occitanie.fr,114 av François Mitterrand BP 80179 31806 Saint-Gaudens,686,,
